,ID_Func,Perfil,Idade,Atrito,Departamento,Grau Instrução,Especialidade,Satisfação Ambiente,Gênero,Envolvimento,Cargo,Satisfação Trabalho,Estado Civil,Renda,Relacionamento,Balanço Vida-Profissão,Análise para RH
1259,1259,Perfil 3,30,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Muito Alto,Repres_Saúde,Alta,Casado,5294,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1260,1260,Perfil 2,32,Não,P & D,Mestrado,Tech,Média,Masculino,Alto,Pesquisa_Cientifica,Média,Solteiro,2718,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1261,1261,Perfil 2,38,Não,P & D,Pos_Graduado,Médico,Média,Masculino,Baixo,Repres_Saúde,Muito Alta,Casado,5811,Alto,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1262,1262,Perfil 3,43,Sim,P & D,Pos_Graduado,Tech,Alta,Masculino,Médio,Pesquisa_Cientifica,Alta,Casado,2437,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1263,1263,Perfil 2,42,Não,P & D,Pos_Graduado,Médico,Média,Masculino,Alto,Tecnico_Lab,Média,Divorciado,2766,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1264,1264,Perfil 1,55,Não,P & D,Pos_Graduado,Médico,Alta,Masculino,Médio,Diretor_Pesquisa,Baixa,Casado,19038,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
1265,1265,Perfil 1,33,Não,P & D,Pos_Graduado,Tech,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Média,Divorciado,3055,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
1266,1266,Perfil 1,41,Não,P & D,Mestrado,Biologia,Alta,Masculino,Alto,Tecnico_Lab,Baixa,Divorciado,2289,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
1267,1267,Perfil 3,34,Não,Vendas,Pos_Graduado,Biologia,Muito Alta,Masculino,Alto,Executivo_Vendas,Alta,Divorciado,4001,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1268,1268,Perfil 2,53,Não,P & D,Mestrado,Médico,Baixa,Feminino,Médio,Diretor_Manufatura,Alta,Casado,12965,Muito Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1269,1269,Perfil 3,43,Não,RH,Pos_Graduado,Biologia,Média,Masculino,Alto,Human Resources,Muito Alta,Solteiro,3539,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
1270,1270,Perfil 2,34,Não,Vendas,Faculdade,Biologia,Muito Alta,Feminino,Baixo,Executivo_Vendas,Muito Alta,Solteiro,6029,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1271,1271,Perfil 2,21,Sim,Vendas,Ensino_Mèdio,Marketing,Média,Masculino,Alto,Repres_Vendas,Média,Solteiro,2679,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1272,1272,Perfil 3,38,Não,P & D,Faculdade,Outros,Muito Alta,Feminino,Médio,Tecnico_Lab,Alta,Casado,3702,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
1273,1273,Perfil 1,22,Sim,P & D,Ensino_Mèdio,Médico,Alta,Feminino,Alto,Tecnico_Lab,Baixa,Casado,2398,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1274,1274,Perfil 2,31,Não,Vendas,Mestrado,Marketing,Baixa,Feminino,Médio,Executivo_Vendas,Muito Alta,Casado,5468,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1275,1275,Perfil 3,51,Não,P & D,Pos_Graduado,Tech,Baixa,Feminino,Alto,Gerente,Alta,Casado,13116,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1276,1276,Perfil 2,37,Não,Vendas,Faculdade,Marketing,Média,Masculino,Médio,Executivo_Vendas,Média,Casado,4189,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1277,1277,Perfil 3,46,Não,P & D,Mestrado,Médico,Alta,Masculino,Alto,Diretor_Pesquisa,Muito Alta,Divorciado,19328,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1278,1278,Perfil 1,36,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Alto,Repres_Saúde,Baixa,Casado,8321,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1279,1279,Perfil 1,44,Sim,P & D,Faculdade,Médico,Alta,Masculino,Alto,Pesquisa_Cientifica,Média,Divorciado,2342,Alto,Média,Colaboradores com baixa satisfação com o trabalho
1280,1280,Perfil 1,37,Não,RH,Faculdade,Outros,Alta,Masculino,Alto,Human Resources,Média,Divorciado,4071,Alto,Média,Colaboradores com baixa satisfação com o trabalho
1281,1281,Perfil 3,35,Sim,Vendas,Pos_Graduado,Biologia,Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Solteiro,5813,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1282,1282,Perfil 1,33,Não,P & D,Mestrado,Biologia,Muito Alta,Masculino,Muito Alto,Pesquisa_Cientifica,Baixa,Casado,3143,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
1283,1283,Perfil 3,28,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Alto,Pesquisa_Cientifica,Muito Alta,Casado,2044,Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
1284,1284,Perfil 3,39,Não,P & D,Ensino_Mèdio,Médico,Alta,Masculino,Alto,Diretor_Pesquisa,Alta,Solteiro,13464,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1285,1285,Perfil 2,46,Não,Vendas,Faculdade,Biologia,Média,Masculino,Médio,Executivo_Vendas,Média,Solteiro,7991,Alto,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1286,1286,Perfil 1,40,Não,P & D,Faculdade,Biologia,Alta,Feminino,Alto,Tecnico_Lab,Baixa,Casado,3377,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
1287,1287,Perfil 1,42,Não,P & D,Pos_Graduado,Médico,Média,Masculino,Muito Alto,Repres_Saúde,Baixa,Casado,5538,Alto,Média,Colaboradores com baixa satisfação com o trabalho
1288,1288,Perfil 3,35,Não,P & D,Faculdade,Médico,Média,Masculino,Alto,Diretor_Manufatura,Muito Alta,Divorciado,5762,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1289,1289,Perfil 1,38,Não,RH,Pos_Graduado,Recursos_Humanos,Baixa,Masculino,Alto,Human Resources,Média,Divorciado,2592,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1290,1290,Perfil 1,34,Sim,P & D,Mestrado,Biologia,Muito Alta,Masculino,Alto,Tecnico_Lab,Baixa,Casado,5346,Alto,Média,Colaboradores com baixa satisfação com o trabalho
1291,1291,Perfil 1,37,Sim,P & D,Mestrado,Médico,Muito Alta,Masculino,Alto,Diretor_Manufatura,Baixa,Solteiro,4213,Médio,Baixa,Colaboradores com baixa satisfação com o trabalho
1292,1292,Perfil 3,39,Não,Vendas,Pos_Graduado,Biologia,Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Divorciado,4127,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1293,1293,Perfil 2,43,Não,P & D,Pos_Graduado,Biologia,Baixa,Masculino,Alto,Pesquisa_Cientifica,Alta,Solteiro,2438,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1294,1294,Perfil 2,41,Não,P & D,Pos_Graduado,Biologia,Média,Masculino,Muito Alto,Repres_Saúde,Média,Solteiro,6870,Baixo,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1295,1295,Perfil 3,41,Não,Vendas,Ensino_Mèdio,Marketing,Alta,Feminino,Alto,Executivo_Vendas,Alta,Divorciado,10447,Muito Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
1296,1296,Perfil 2,30,Não,P & D,Pos_Graduado,Médico,Baixa,Feminino,Alto,Diretor_Manufatura,Alta,Solteiro,9667,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1297,1297,Perfil 1,26,Sim,RH,Faculdade,Médico,Muito Alta,Feminino,Alto,Human Resources,Média,Casado,2148,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1298,1298,Perfil 3,46,Sim,P & D,Faculdade,Médico,Muito Alta,Feminino,Alto,Repres_Saúde,Média,Casado,8926,Muito Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
1299,1299,Perfil 3,40,Não,P & D,Pos_Graduado,Biologia,Alta,Feminino,Alto,Repres_Saúde,Muito Alta,Divorciado,6513,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1300,1300,Perfil 3,34,Não,Vendas,Faculdade,Tech,Média,Masculino,Muito Alto,Executivo_Vendas,Alta,Casado,6799,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1301,1301,Perfil 1,58,Não,Vendas,Pos_Graduado,Médico,Média,Masculino,Alto,Gerente,Média,Divorciado,16291,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
1302,1302,Perfil 2,35,Não,P & D,Mestrado,Médico,Média,Masculino,Baixo,Tecnico_Lab,Alta,Casado,2705,Médio,Muito Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1303,1303,Perfil 1,47,Não,P & D,Pos_Graduado,Biologia,Alta,Feminino,Médio,Diretor_Manufatura,Média,Divorciado,10333,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1304,1304,Perfil 1,40,Não,P & D,Pos_Graduado,Biologia,Média,Feminino,Alto,Repres_Saúde,Baixa,Divorciado,4448,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
1305,1305,Perfil 3,54,Não,P & D,Mestrado,Médico,Muito Alta,Feminino,Alto,Pesquisa_Cientifica,Muito Alta,Casado,6854,Médio,Média,Colaboradores muito bem comprometidos com a empresa
1306,1306,Perfil 1,31,Não,Vendas,Mestrado,Marketing,Baixa,Feminino,Alto,Executivo_Vendas,Baixa,Casado,9637,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1307,1307,Perfil 1,28,Não,P & D,Pos_Graduado,Médico,Alta,Feminino,Alto,Pesquisa_Cientifica,Baixa,Casado,3591,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1308,1308,Perfil 2,38,Não,Vendas,Mestrado,Marketing,Média,Feminino,Baixo,Repres_Vendas,Muito Alta,Casado,5405,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1309,1309,Perfil 3,26,Não,Vendas,Pos_Graduado,Médico,Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Solteiro,4684,Baixo,Alta,Colaboradores muito bem comprometidos com a empresa
1310,1310,Perfil 2,58,Não,P & D,Mestrado,Biologia,Baixa,Masculino,Alto,Diretor_Pesquisa,Alta,Casado,15787,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1311,1311,Perfil 2,18,Não,P & D,Pos_Graduado,Médico,Média,Feminino,Alto,Pesquisa_Cientifica,Alta,Solteiro,1514,Alto,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1312,1312,Perfil 1,31,Sim,RH,Doutorado,Recursos_Humanos,Muito Alta,Masculino,Muito Alto,Human Resources,Baixa,Casado,2956,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1313,1313,Perfil 1,29,Sim,RH,Pos_Graduado,Recursos_Humanos,Baixa,Masculino,Médio,Human Resources,Baixa,Divorciado,2335,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1314,1314,Perfil 3,45,Não,Vendas,Mestrado,Biologia,Alta,Feminino,Alto,Executivo_Vendas,Alta,Casado,5154,Médio,Muito Alta,Colaboradores muito bem comprometidos com a empresa
1315,1315,Perfil 3,36,Não,P & D,Mestrado,Outros,Muito Alta,Feminino,Alto,Pesquisa_Cientifica,Média,Casado,6962,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1316,1316,Perfil 3,43,Não,Vendas,Mestrado,Biologia,Baixa,Masculino,Alto,Executivo_Vendas,Muito Alta,Casado,5675,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1317,1317,Perfil 3,27,Não,P & D,Faculdade,Biologia,Muito Alta,Feminino,Alto,Tecnico_Lab,Muito Alta,Solteiro,2379,Alto,Média,Colaboradores muito bem comprometidos com a empresa
1318,1318,Perfil 3,29,Não,P & D,Ensino_Mèdio,Médico,Muito Alta,Masculino,Alto,Tecnico_Lab,Muito Alta,Casado,3812,Médio,Muito Alta,Colaboradores muito bem comprometidos com a empresa
1319,1319,Perfil 3,32,Não,Vendas,Mestrado,Marketing,Muito Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Solteiro,4648,Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
1320,1320,Perfil 2,42,Não,P & D,Mestrado,Tech,Alta,Masculino,Alto,Pesquisa_Cientifica,Alta,Casado,2936,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1321,1321,Perfil 3,47,Não,P & D,Mestrado,Biologia,Média,Feminino,Alto,Tecnico_Lab,Alta,Solteiro,2105,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1322,1322,Perfil 3,46,Não,P & D,Faculdade,Biologia,Muito Alta,Masculino,Alto,Diretor_Manufatura,Muito Alta,Divorciado,8578,Alto,Média,Colaboradores muito bem comprometidos com a empresa
1323,1323,Perfil 3,28,Não,RH,Faculdade,Biologia,Alta,Masculino,Alto,Human Resources,Muito Alta,Divorciado,2706,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
1324,1324,Perfil 3,29,Não,P & D,Ensino_Mèdio,Biologia,Muito Alta,Masculino,Baixo,Repres_Saúde,Alta,Divorciado,6384,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1325,1325,Perfil 3,42,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Alto,Tecnico_Lab,Alta,Solteiro,3968,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1326,1326,Perfil 2,32,Sim,Vendas,Mestrado,Marketing,Alta,Masculino,Médio,Executivo_Vendas,Média,Solteiro,9907,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1327,1327,Perfil 1,46,Não,Vendas,Pos_Graduado,Tech,Baixa,Feminino,Muito Alto,Executivo_Vendas,Baixa,Divorciado,13225,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1328,1328,Perfil 3,27,Não,Vendas,Ensino_Mèdio,Médico,Média,Feminino,Médio,Repres_Vendas,Alta,Casado,3540,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1329,1329,Perfil 1,29,Não,RH,Ensino_Mèdio,Médico,Muito Alta,Masculino,Médio,Human Resources,Média,Casado,2804,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1330,1330,Perfil 2,43,Não,P & D,Pos_Graduado,Médico,Baixa,Feminino,Médio,Gerente,Alta,Casado,19392,Muito Alto,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1331,1331,Perfil 1,48,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Médio,Diretor_Pesquisa,Média,Casado,19665,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1332,1332,Perfil 3,29,Sim,P & D,Faculdade,Biologia,Muito Alta,Masculino,Médio,Pesquisa_Cientifica,Muito Alta,Solteiro,2439,Médio,Média,Colaboradores muito bem comprometidos com a empresa
1333,1333,Perfil 1,46,Sim,Vendas,Pos_Graduado,Biologia,Alta,Feminino,Alto,Executivo_Vendas,Média,Casado,7314,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1334,1334,Perfil 1,27,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Feminino,Médio,Pesquisa_Cientifica,Baixa,Casado,4774,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
1335,1335,Perfil 3,39,Não,P & D,Mestrado,Outros,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Muito Alta,Divorciado,3902,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
1336,1336,Perfil 3,55,Não,P & D,Mestrado,Tech,Média,Masculino,Médio,Pesquisa_Cientifica,Muito Alta,Casado,2662,Médio,Muito Alta,Colaboradores muito bem comprometidos com a empresa
1337,1337,Perfil 1,28,Não,Vendas,Pos_Graduado,Médico,Média,Feminino,Alto,Repres_Vendas,Média,Casado,2856,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1338,1338,Perfil 3,30,Sim,Vendas,Pos_Graduado,Médico,Média,Masculino,Alto,Repres_Vendas,Muito Alta,Solteiro,1081,Alto,Média,Colaboradores muito bem comprometidos com a empresa
1339,1339,Perfil 1,22,Sim,P & D,Ensino_Mèdio,Biologia,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Média,Solteiro,2472,Baixo,Alta,Colaboradores com baixa satisfação com o trabalho
1340,1340,Perfil 2,36,Não,Vendas,Mestrado,Tech,Média,Feminino,Médio,Executivo_Vendas,Alta,Casado,5673,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1341,1341,Perfil 2,31,Não,P & D,Pos_Graduado,Biologia,Média,Masculino,Alto,Tecnico_Lab,Alta,Divorciado,4197,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1342,1342,Perfil 3,34,Não,Vendas,Pos_Graduado,Biologia,Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Casado,9713,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1343,1343,Perfil 1,29,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Alto,Tecnico_Lab,Baixa,Solteiro,2062,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
1344,1344,Perfil 1,37,Não,P & D,Mestrado,Médico,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Baixa,Casado,4284,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1345,1345,Perfil 1,35,Não,P & D,Faculdade,Outros,Muito Alta,Feminino,Médio,Diretor_Manufatura,Média,Casado,4788,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1346,1346,Perfil 3,45,Não,P & D,Faculdade,Biologia,Média,Feminino,Médio,Diretor_Manufatura,Muito Alta,Casado,5906,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
1347,1347,Perfil 3,36,Não,RH,Ensino_Mèdio,Recursos_Humanos,Média,Masculino,Médio,Human Resources,Muito Alta,Solteiro,3886,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
1348,1348,Perfil 2,40,Não,P & D,Mestrado,Biologia,Baixa,Masculino,Alto,Gerente,Baixa,Divorciado,16823,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1349,1349,Perfil 2,26,Não,P & D,Faculdade,Biologia,Média,Feminino,Médio,Pesquisa_Cientifica,Alta,Casado,2933,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1350,1350,Perfil 2,27,Não,Vendas,Faculdade,Médico,Baixa,Feminino,Muito Alto,Executivo_Vendas,Alta,Solteiro,6500,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1351,1351,Perfil 3,48,Não,P & D,Pos_Graduado,Médico,Muito Alta,Feminino,Alto,Gerente,Muito Alta,Divorciado,17174,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
1352,1352,Perfil 1,44,Não,P & D,Mestrado,Biologia,Média,Masculino,Muito Alto,Repres_Saúde,Baixa,Casado,5033,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1353,1353,Perfil 1,34,Sim,P & D,Mestrado,Tech,Muito Alta,Masculino,Baixo,Pesquisa_Cientifica,Baixa,Casado,2307,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
1354,1354,Perfil 3,56,Sim,P & D,Faculdade,Biologia,Baixa,Masculino,Alto,Tecnico_Lab,Muito Alta,Solteiro,2587,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1355,1355,Perfil 2,36,Não,Vendas,Faculdade,Marketing,Alta,Masculino,Médio,Executivo_Vendas,Média,Casado,5507,Alto,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1356,1356,Perfil 1,41,Não,Vendas,Pos_Graduado,Marketing,Alta,Feminino,Alto,Executivo_Vendas,Média,Casado,4393,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1357,1357,Perfil 1,42,Não,P & D,Pos_Graduado,Médico,Alta,Masculino,Alto,Diretor_Pesquisa,Baixa,Casado,13348,Médio,Muito Alta,Colaboradores com baixa satisfação com o trabalho
1358,1358,Perfil 3,31,Não,Vendas,Faculdade,Médico,Alta,Feminino,Alto,Executivo_Vendas,Muito Alta,Divorciado,6583,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1359,1359,Perfil 3,34,Não,Vendas,Ensino_Mèdio,Médico,Muito Alta,Feminino,Médio,Executivo_Vendas,Muito Alta,Casado,8103,Alto,Média,Colaboradores muito bem comprometidos com a empresa
1360,1360,Perfil 2,31,Não,P & D,Pos_Graduado,Médico,Baixa,Feminino,Muito Alto,Tecnico_Lab,Alta,Divorciado,3978,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1361,1361,Perfil 3,26,Não,P & D,Pos_Graduado,Outros,Alta,Masculino,Muito Alto,Tecnico_Lab,Muito Alta,Casado,2544,Baixo,Alta,Colaboradores muito bem comprometidos com a empresa
1362,1362,Perfil 3,45,Não,P & D,Mestrado,Médico,Média,Masculino,Alto,Repres_Saúde,Alta,Solteiro,5399,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1363,1363,Perfil 2,33,Não,Vendas,Mestrado,Marketing,Média,Masculino,Alto,Executivo_Vendas,Alta,Solteiro,5487,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1364,1364,Perfil 3,28,Não,Vendas,Faculdade,Biologia,Alta,Masculino,Médio,Executivo_Vendas,Muito Alta,Casado,6834,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1365,1365,Perfil 1,29,Sim,Vendas,Pos_Graduado,Tech,Alta,Masculino,Muito Alto,Repres_Vendas,Baixa,Solteiro,1091,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1366,1366,Perfil 2,39,Não,Vendas,Mestrado,Biologia,Baixa,Feminino,Baixo,Executivo_Vendas,Alta,Casado,5736,Alto,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1367,1367,Perfil 2,27,Não,P & D,Mestrado,Tech,Média,Masculino,Alto,Pesquisa_Cientifica,Média,Casado,2226,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
1368,1368,Perfil 3,34,Não,P & D,Mestrado,Outros,Alta,Masculino,Médio,Pesquisa_Cientifica,Muito Alta,Casado,5747,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
1369,1369,Perfil 3,28,Sim,Vendas,Faculdade,Marketing,Muito Alta,Feminino,Alto,Executivo_Vendas,Alta,Solteiro,9854,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
1370,1370,Perfil 1,47,Não,P & D,Mestrado,Tech,Alta,Masculino,Alto,Pesquisa_Cientifica,Média,Casado,5467,Alto,Muito Alta,Colaboradores com baixa satisfação com o trabalho
1371,1371,Perfil 1,56,Não,Vendas,Doutorado,Marketing,Muito Alta,Feminino,Médio,Executivo_Vendas,Baixa,Casado,5380,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1372,1372,Perfil 1,39,Não,P & D,Faculdade,Médico,Baixa,Masculino,Alto,Diretor_Manufatura,Baixa,Casado,5151,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
1373,1373,Perfil 1,38,Não,P & D,Pos_Graduado,Médico,Muito Alta,Feminino,Médio,Pesquisa_Cientifica,Média,Divorciado,2133,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
